estimator,threshold,net_benefit_model,net_benefit_alert_all,net_benefit_alert_none,alert_rate,benefit_over_best_default,block
logistic,0.37999999999999995,0.004775155450204406,-0.4462880895942834,0.0,0.02023429179978701,0.004775155450204406,wbe+ar
logistic,0.39999999999999997,0.005679801206957757,-0.49449769258075954,0.0,0.01810436634717785,0.005679801206957757,wbe+ar
logistic,0.41999999999999993,0.006022547831515554,-0.5460320957731993,0.0,0.01703940362087327,0.006022547831515554,wbe+ar
logistic,0.43999999999999995,0.0024342005172676116,-0.6012475277650995,0.0,0.013844515441959531,0.0024342005172676116,wbe+ar
logistic,0.45999999999999996,-0.00011832919181161902,-0.6605529917563995,0.0,0.011714589989350373,-0.00011832919181161902,wbe+ar
logistic,0.4799999999999999,0.00040960104857868523,-0.7244204145162609,0.0,0.010649627263045794,0.00040960104857868523,wbe+ar
logistic,0.49999999999999994,8.673617379884035e-19,-0.7933972310969114,0.0,0.010649627263045794,8.673617379884035e-19,wbe+ar
logistic,0.5199999999999999,-0.00044373446929357307,-0.8681221157259492,0.0,0.010649627263045794,-0.00044373446929357307,wbe+ar
logistic,0.5399999999999999,-0.0009260545446126761,-0.949344816409686,0.0,0.010649627263045794,-0.0009260545446126761,wbe+ar
logistic,0.5599999999999999,-9.681479330041556e-05,-1.0379513989737628,0.0,0.009584664536741214,-9.681479330041556e-05,wbe+ar
logistic,0.58,-0.0005578376185404934,-1.1349967036867992,0.0,0.009584664536741214,-0.0005578376185404934,wbe+ar
logistic,0.6,0.0005324813631522908,-1.2417465388711393,0.0,0.008519701810436636,0.0005324813631522908,wbe+ar
random_forest,0.02,0.08819630088457107,0.08500141270565735,0.0,0.7369542066027689,0.003194888178913724,wbe+ar
random_forest,0.039999999999999994,0.07561235356762513,0.06593894213702521,0.0,0.6347177848775293,0.009673411430599924,wbe+ar
random_forest,0.06,0.06369383454557814,0.04606530260802575,0.0,0.5995740149094781,0.017628531937552393,wbe+ar
random_forest,0.07999999999999999,0.049590220864008897,0.025327591795156756,0.0,0.5346112886048988,0.02426262906885214,wbe+ar
random_forest,0.09999999999999999,0.036800378653413804,0.003668204946160228,0.0,0.44621938232161873,0.033132173707253576,wbe+ar
random_forest,0.11999999999999998,0.02546229063800949,-0.018975699486881575,0.0,0.4078807241746539,0.02546229063800949,wbe+ar
random_forest,0.13999999999999999,0.022562349852638892,-0.042672808777274154,0.0,0.34824281150159747,0.022562349852638892,wbe+ar
random_forest,0.15999999999999998,0.015518028297581025,-0.06749835184339971,0.0,0.33120340788072417,0.015518028297581025,wbe+ar
random_forest,0.17999999999999997,0.01550689628302035,-0.09353489701031188,0.0,0.28434504792332266,0.01550689628302035,wbe+ar
random_forest,0.19999999999999996,0.011980830670926534,-0.12087326943556968,0.0,0.26624068157614483,0.011980830670926534,wbe+ar
random_forest,0.21999999999999995,-0.008547008547008537,-0.14961360967750736,0.0,0.19488817891373802,-0.008547008547008537,wbe+ar
random_forest,0.23999999999999996,-0.008239448461409109,-0.1798665994058628,0.0,0.17252396166134185,-0.008239448461409109,wbe+ar
random_forest,0.25999999999999995,-0.004835506432950512,-0.2117548858762916,0.0,0.1448349307774228,-0.004835506432950512,wbe+ar
random_forest,0.27999999999999997,-0.0035498757543485915,-0.24541474381729966,0.0,0.11182108626198083,-0.0035498757543485915,wbe+ar
random_forest,0.3,-0.003194888178913745,-0.28099802221207976,0.0,0.1033013844515442,-0.003194888178913745,wbe+ar
random_forest,0.31999999999999995,-0.004322495771471521,-0.31867443463008194,0.0,0.09904153354632587,-0.004322495771471521,wbe+ar
random_forest,0.33999999999999997,-0.007938813050634125,-0.3586342659825087,0.0,0.09371671991480299,-0.007938813050634125,wbe+ar
random_forest,0.36,-0.007987220447284345,-0.40109158679446216,0.0,0.08519701810436635,-0.007987220447284345,wbe+ar
random_forest,0.37999999999999995,-0.0013054381806314116,-0.4462880895942834,0.0,0.055378061767838126,-0.0013054381806314116,wbe+ar
random_forest,0.39999999999999997,-0.009584664536741207,-0.49449769258075954,0.0,0.043663471778487756,-0.009584664536741207,wbe+ar
random_forest,0.41999999999999993,-0.012485769894605406,-0.5460320957731993,0.0,0.042598509052183174,-0.012485769894605406,wbe+ar
random_forest,0.43999999999999995,-0.011334246158527305,-0.6012475277650995,0.0,0.0362087326943557,-0.011334246158527305,wbe+ar
random_forest,0.45999999999999996,-0.006744763933262333,-0.6605529917563995,0.0,0.02875399361022364,-0.006744763933262333,wbe+ar
random_forest,0.4799999999999999,-0.007208978454984843,-0.7244204145162609,0.0,0.025559105431309903,-0.007208978454984843,wbe+ar
random_forest,0.49999999999999994,-0.0074547390841320504,-0.7933972310969114,0.0,0.024494142705005325,-0.0074547390841320504,wbe+ar
random_forest,0.5199999999999999,-0.005324813631522891,-0.8681221157259492,0.0,0.021299254526091587,-0.005324813631522891,wbe+ar
random_forest,0.5399999999999999,-0.006297170903366204,-0.949344816409686,0.0,0.019169329073482427,-0.006297170903366204,wbe+ar
random_forest,0.5599999999999999,-0.004066221318617484,-1.0379513989737628,0.0,0.003194888178913738,-0.004066221318617484,wbe+ar
random_forest,0.58,-0.002941325625031695,-1.1349967036867992,0.0,0.002129925452609159,-0.002941325625031695,wbe+ar
random_forest,0.6,-0.001597444089456869,-1.2417465388711393,0.0,0.0010649627263045794,-0.001597444089456869,wbe+ar
